county,cause,sex,age_code,n-value,,n,,,
3114,16,2,25,1,,Low,,,
3114,17,1,10,1,,Low,,,
3114,17,1,15,3,,High,,,
3114,17,1,16,2,,Low,,,
3114,17,1,17,4,,High,,,
3114,17,1,18,5,,High,,,
3114,17,1,19,3,,High,,,
3114,17,1,20,5,,High,,,
3114,17,1,21,5,,High,,,
3114,17,1,22,3,,High,,,
3114,17,1,23,3,,High,,,
3114,17,1,24,5,,High,,,
3114,17,2,12,1,,Low,,,
3114,17,2,14,1,,Low,,,
3114,17,2,15,1,,Low,,,
3114,17,2,17,1,,Low,,,
3114,17,2,18,3,,High,,,
3114,17,2,20,2,,Low,,,
3114,17,2,21,1,,Low,,,
3114,17,2,22,6,,High,,,
3114,17,2,23,2,,Low,,,
3114,17,2,24,3,,High,,,
3114,17,2,25,1,,Low,,,
3114,18,2,23,1,,Low,,,
3114,19,2,21,1,,Low,,,
3114,21,1,14,1,,Low,,,
3114,21,1,18,4,,High,,,
3114,21,1,19,1,,Low,,,
3114,21,1,20,6,,High,,,
3114,21,1,21,4,,High,,,
3114,21,1,22,2,,Low,,,
3114,21,1,23,3,,High,,,
3114,21,1,24,2,,Low,,,
3114,21,2,8,1,,Low,,,
3114,21,2,16,1,,Low,,,
3114,21,2,17,1,,Low,,,
3114,21,2,20,1,,Low,,,
3114,21,2,21,4,,High,,,
3114,21,2,22,2,,Low,,,
3114,21,2,23,4,,High,,,
3114,21,2,24,2,,Low,,,
3114,23,1,14,1,,Low,,,
3114,23,1,16,1,,Low,,,
3114,23,1,20,3,,High,,,
3114,23,1,21,4,,High,,,
3114,23,1,22,6,,High,,,
3114,23,1,23,5,,High,,,
3114,23,2,18,1,,Low,,,
3114,23,2,19,2,,Low,,,
3114,23,2,20,1,,Low,,,
3114,23,2,23,3,,High,,,
3114,23,2,25,1,,Low,,,
3114,25,1,16,1,,Low,,,
3114,25,1,22,1,,Low,,,
3114,25,1,23,1,,Low,,,
3114,25,2,22,1,,Low,,,
3114,26,1,21,1,,Low,,,
3114,26,1,22,1,,Low,,,
3114,26,2,21,1,,Low,,,
3114,27,1,21,1,,Low,,,
3114,28,1,15,3,,High,,,
3114,28,1,16,1,,Low,,,
3114,28,1,17,1,,Low,,,
3114,28,1,18,2,,Low,,,
3114,28,1,19,1,,Low,,,
3114,28,1,21,2,,Low,,,
3114,28,1,23,1,,Low,,,
3114,28,2,16,1,,Low,,,
3114,28,2,19,1,,Low,,,
3114,28,2,20,1,,Low,,,
3114,28,2,21,1,,Low,,,
3114,29,1,22,1,,Low,,,
3114,30,1,18,1,,Low,,,
3114,31,1,21,1,,Low,,,
3114,31,1,22,2,,Low,,,
3114,31,1,24,1,,Low,,,
3114,31,2,10,1,,Low,,,
3114,31,2,16,1,,Low,,,
3114,31,2,17,1,,Low,,,
3114,31,2,21,1,,Low,,,
3114,31,2,25,2,,Low,,,
3114,32,1,12,2,,Low,,,
3114,32,1,15,1,,Low,,,
3114,32,1,18,3,,High,,,
3114,32,1,19,1,,Low,,,
3114,32,1,20,1,,Low,,,
3114,32,1,21,7,,High,,,
3114,32,1,22,4,,High,,,
3114,32,1,24,2,,Low,,,
3114,32,2,18,3,,High,,,
3114,32,2,19,1,,Low,,,
3114,32,2,20,3,,High,,,
3114,32,2,21,3,,High,,,
3114,32,2,22,4,,High,,,
3114,32,2,23,4,,High,,,
3114,34,1,1,5,,High,,,
3114,34,2,1,3,,High,,,
3114,35,1,1,1,,Low,,,
3114,35,1,9,1,,Low,,,
3114,35,2,1,1,,Low,,,
3114,38,1,9,1,,Low,,,
3114,38,1,13,3,,High,,,
3114,38,1,14,1,,Low,,,
3114,38,1,15,1,,Low,,,
3114,38,1,16,1,,Low,,,
3114,38,1,17,4,,High,,,
3114,38,1,22,1,,Low,,,
3114,38,2,9,1,,Low,,,
3114,38,2,16,1,,Low,,,
3114,38,2,23,1,,Low,,,
3114,38,2,24,3,,High,,,
3114,39,1,10,3,,High,,,
3114,39,1,11,1,,Low,,,
3114,39,1,13,1,,Low,,,
3114,39,1,15,1,,Low,,,
3114,39,1,16,4,,High,,,
3114,39,1,17,1,,Low,,,
3114,39,1,19,1,,Low,,,
3114,39,1,20,1,,Low,,,
3114,39,2,9,1,,Low,,,
3114,39,2,11,2,,Low,,,
3114,39,2,12,1,,Low,,,
3114,39,2,13,1,,Low,,,
3114,39,2,14,1,,Low,,,
3114,39,2,16,1,,Low,,,
3114,39,2,17,2,,Low,,,
3114,39,2,18,1,,Low,,,
3114,39,2,19,1,,Low,,,
3114,39,2,25,1,,Low,,,
3114,40,1,11,1,,Low,,,
3114,41,1,2,1,,Low,,,
3114,41,1,7,1,,Low,,,
3114,41,1,8,1,,Low,,,
3114,41,1,9,1,,Low,,,
3114,41,1,10,1,,Low,,,
3114,41,1,11,1,,Low,,,
3114,41,1,12,1,,Low,,,
3114,41,1,13,2,,Low,,,
3114,41,1,14,2,,Low,,,
3114,41,1,16,3,,High,,,
3114,41,1,17,4,,High,,,
3114,41,1,18,7,,High,,,
3114,41,1,19,3,,High,,,
3114,41,1,20,3,,High,,,
3114,41,1,21,3,,High,,,
3114,41,1,22,5,,High,,,
3114,41,1,23,1,,Low,,,
3114,41,1,24,2,,Low,,,
3114,41,2,8,1,,Low,,,
3114,41,2,12,1,,Low,,,
3114,41,2,13,1,,Low,,,
3114,41,2,14,1,,Low,,,
3114,41,2,18,3,,High,,,
3114,41,2,19,2,,Low,,,
3114,41,2,20,1,,Low,,,
3114,41,2,21,5,,High,,,
3114,41,2,22,11,,High,,,
3114,41,2,23,4,,High,,,
3114,41,2,24,3,,High,,,
3114,41,2,26,1,,Low,,,
3115,2,1,24,1,,Low,,,
3115,3,1,16,1,,Low,,,
3115,3,1,17,1,,Low,,,
3115,3,1,19,1,,Low,,,
3115,3,1,21,1,,Low,,,
3115,3,1,22,1,,Low,,,
3115,3,1,25,1,,Low,,,
3115,3,2,19,2,,Low,,,
3115,3,2,22,1,,Low,,,
3115,3,2,23,1,,Low,,,
3115,3,2,24,1,,Low,,,
3115,5,1,12,1,,Low,,,
3115,6,1,8,1,,Low,,,
3115,6,1,11,1,,Low,,,
3115,6,1,13,1,,Low,,,
3115,6,1,14,3,,High,,,
3115,6,1,15,3,,High,,,
3115,6,1,16,6,,High,,,
3115,6,1,17,10,,High,,,
3115,6,1,18,6,,High,,,
3115,6,1,19,4,,High,,,
3115,6,1,20,5,,High,,,
3115,6,1,21,7,,High,,,
3115,6,1,22,9,,High,,,
3115,6,1,23,9,,High,,,
3115,6,1,24,1,,Low,,,
3115,6,2,11,1,,Low,,,
3115,6,2,12,1,,Low,,,
3115,6,2,13,2,,Low,,,
3115,6,2,14,2,,Low,,,
3115,6,2,15,5,,High,,,
3115,6,2,16,8,,High,,,
3115,6,2,17,8,,High,,,
3115,6,2,18,5,,High,,,
3115,6,2,19,5,,High,,,
3115,6,2,20,5,,High,,,
3115,6,2,21,8,,High,,,
3115,6,2,22,3,,High,,,
3115,6,2,23,4,,High,,,
3115,6,2,24,1,,Low,,,
3115,7,1,17,1,,Low,,,
3115,7,2,14,1,,Low,,,
3115,7,2,20,1,,Low,,,
3115,7,2,21,2,,Low,,,
3115,8,1,15,1,,Low,,,
3115,9,1,14,2,,Low,,,
3115,9,1,15,1,,Low,,,
3115,9,1,18,1,,Low,,,
3115,9,1,19,1,,Low,,,
3115,9,1,21,3,,High,,,
3115,9,1,22,1,,Low,,,
3115,9,1,23,1,,Low,,,
3115,9,2,14,1,,Low,,,
3115,9,2,18,2,,Low,,,
3115,9,2,19,2,,Low,,,
3115,9,2,20,2,,Low,,,
3115,9,2,21,1,,Low,,,
3115,9,2,22,1,,Low,,,
3115,9,2,23,3,,High,,,
3115,10,1,22,1,,Low,,,
3115,10,1,23,1,,Low,,,
3115,10,1,24,1,,Low,,,
3115,10,2,20,1,,Low,,,
3115,10,2,23,1,,Low,,,
3115,13,1,22,1,,Low,,,
3115,13,1,23,1,,Low,,,
3115,13,2,20,1,,Low,,,
3115,15,1,15,1,,Low,,,
3115,15,1,16,1,,Low,,,
3115,15,1,19,1,,Low,,,
3115,15,1,22,1,,Low,,,
3115,15,1,23,1,,Low,,,
3115,15,2,13,1,,Low,,,
3115,15,2,16,1,,Low,,,
3115,15,2,22,2,,Low,,,
3115,15,2,24,1,,Low,,,
3115,15,2,25,1,,Low,,,
3115,16,1,11,1,,Low,,,
3115,16,1,13,2,,Low,,,
3115,16,1,14,1,,Low,,,
3115,16,1,15,2,,Low,,,
3115,16,1,16,1,,Low,,,
3115,16,1,17,2,,Low,,,
3115,16,1,18,2,,Low,,,
3115,16,1,19,4,,High,,,
3115,16,1,20,3,,High,,,
3115,16,1,21,3,,High,,,
3115,16,1,22,7,,High,,,
3115,16,1,23,5,,High,,,
3115,16,1,24,2,,Low,,,
3115,16,1,25,1,,Low,,,
3115,16,2,16,1,,Low,,,
3115,16,2,18,2,,Low,,,
3115,16,2,20,4,,High,,,
3115,16,2,21,4,,High,,,
3115,16,2,22,4,,High,,,
3115,16,2,23,9,,High,,,
3115,16,2,24,2,,Low,,,
3115,16,2,26,1,,Low,,,
3115,17,1,14,1,,Low,,,
3115,17,1,16,1,,Low,,,
3115,17,1,17,4,,High,,,
3115,17,1,18,1,,Low,,,
3115,17,1,19,2,,Low,,,
3115,17,1,21,4,,High,,,
3115,17,1,22,1,,Low,,,
3115,17,1,23,5,,High,,,
3115,17,1,24,4,,High,,,
3115,17,2,19,2,,Low,,,
3115,17,2,20,1,,Low,,,
3115,17,2,21,3,,High,,,
3115,17,2,23,3,,High,,,
3115,17,2,24,2,,Low,,,
3115,19,1,23,1,,Low,,,
3115,21,1,17,2,,Low,,,
3115,21,1,18,1,,Low,,,
3115,21,1,19,1,,Low,,,
3115,21,1,20,1,,Low,,,
3115,21,1,21,1,,Low,,,
3115,21,1,22,3,,High,,,
3115,21,1,23,6,,High,,,
3115,21,1,24,4,,High,,,
3115,21,2,13,1,,Low,,,
3115,21,2,19,1,,Low,,,
3115,21,2,21,3,,High,,,
3115,21,2,22,1,,Low,,,
3115,21,2,24,1,,Low,,,
3115,21,2,25,3,,High,,,
3115,23,1,2,1,,Low,,,
3115,23,1,18,1,,Low,,,
3115,23,1,19,1,,Low,,,
3115,23,1,20,1,,Low,,,
3115,23,1,22,1,,Low,,,
3115,23,1,23,3,,High,,,
3115,23,1,24,3,,High,,,
3115,23,2,19,1,,Low,,,
3115,23,2,22,1,,Low,,,
3115,25,1,21,1,,Low,,,
3115,26,1,21,1,,Low,,,
3115,27,1,11,1,,Low,,,
3115,27,2,23,1,,Low,,,
3115,28,1,13,1,,Low,,,
3115,28,1,15,3,,High,,,
3115,28,1,16,1,,Low,,,
3115,28,1,21,1,,Low,,,
3115,28,1,22,1,,Low,,,
3115,28,2,14,1,,Low,,,
3115,28,2,21,1,,Low,,,
3115,28,2,22,1,,Low,,,
3115,28,2,23,1,,Low,,,
3115,29,2,22,1,,Low,,,
3115,29,2,23,1,,Low,,,
3115,30,1,17,1,,Low,,,
3115,30,1,24,1,,Low,,,
3115,30,2,23,1,,Low,,,
3115,30,2,24,1,,Low,,,
3115,31,1,17,1,,Low,,,
3115,31,1,19,1,,Low,,,
3115,31,2,15,1,,Low,,,
3115,31,2,16,1,,Low,,,
3115,31,2,19,1,,Low,,,
3115,31,2,23,1,,Low,,,
3115,32,1,16,2,,Low,,,
3115,32,1,20,1,,Low,,,
3115,32,1,21,1,,Low,,,
3115,32,1,22,1,,Low,,,
3115,32,2,15,1,,Low,,,
3115,32,2,16,1,,Low,,,
3115,32,2,17,1,,Low,,,
3115,32,2,19,1,,Low,,,
3115,32,2,21,3,,High,,,
3115,32,2,22,3,,High,,,
3115,32,2,23,1,,Low,,,
3115,34,2,1,1,,Low,,,
3115,35,1,3,1,,Low,,,
3115,38,1,10,3,,High,,,
3115,38,1,11,1,,Low,,,
3115,38,1,13,1,,Low,,,
3115,38,1,16,1,,Low,,,
3115,38,1,17,1,,Low,,,
3115,38,1,20,2,,Low,,,
3115,38,1,21,1,,Low,,,
3115,38,2,10,1,,Low,,,
3115,38,2,11,1,,Low,,,
3115,38,2,12,1,,Low,,,
3115,38,2,13,1,,Low,,,
3115,38,2,17,1,,Low,,,
3115,38,2,21,1,,Low,,,
3115,39,1,9,1,,Low,,,
3115,39,1,10,1,,Low,,,
3115,39,1,12,1,,Low,,,
3115,39,1,14,1,,Low,,,
3115,39,1,15,3,,High,,,
3115,39,1,16,1,,Low,,,
3115,39,2,15,1,,Low,,,
3115,39,2,16,1,,Low,,,
3115,39,2,18,1,,Low,,,
3115,41,1,13,1,,Low,,,
3115,41,1,14,1,,Low,,,
3115,41,1,15,1,,Low,,,
3115,41,1,17,3,,High,,,
3115,41,1,18,2,,Low,,,
3115,41,1,19,1,,Low,,,
3115,41,1,20,1,,Low,,,
3115,41,1,21,1,,Low,,,
3115,41,1,22,4,,High,,,
3115,41,1,23,1,,Low,,,
3115,41,1,24,2,,Low,,,
3115,41,1,25,1,,Low,,,
3115,41,1,26,1,,Low,,,
3115,41,2,5,1,,Low,,,
3115,41,2,15,1,,Low,,,
3115,41,2,19,1,,Low,,,
3115,41,2,20,2,,Low,,,
3115,41,2,21,5,,High,,,
3115,41,2,23,3,,High,,,
3115,41,2,25,1,,Low,,,
3116,1,2,22,1,,Low,,,
3116,3,1,15,1,,Low,,,
3116,3,1,16,1,,Low,,,
3116,3,1,18,1,,Low,,,
3116,3,1,19,1,,Low,,,
3116,3,1,20,1,,Low,,,
3116,3,1,21,2,,Low,,,
3116,3,1,23,1,,Low,,,
3116,3,2,22,1,,Low,,,
3116,3,2,23,1,,Low,,,
3116,6,1,14,2,,Low,,,
3116,6,1,15,5,,High,,,
3116,6,1,16,7,,High,,,
3116,6,1,17,10,,High,,,
3116,6,1,18,9,,High,,,
3116,6,1,19,11,,High,,,
3116,6,1,20,4,,High,,,
3116,6,1,21,7,,High,,,
3116,6,1,22,4,,High,,,
3116,6,1,23,4,,High,,,
3116,6,1,24,1,,Low,,,
3116,6,2,14,2,,Low,,,
3116,6,2,16,2,,Low,,,
3116,6,2,17,4,,High,,,
3116,6,2,18,2,,Low,,,
3116,6,2,19,2,,Low,,,
3116,6,2,20,4,,High,,,
3116,6,2,21,4,,High,,,
3116,6,2,22,1,,Low,,,
3116,6,2,23,5,,High,,,
3116,6,2,24,1,,Low,,,
3116,7,1,20,1,,Low,,,
3116,7,1,21,1,,Low,,,
3116,7,1,23,1,,Low,,,
3116,7,2,14,1,,Low,,,
3116,7,2,21,1,,Low,,,
3116,8,1,19,1,,Low,,,
3116,9,1,15,1,,Low,,,
3116,9,1,16,2,,Low,,,
3116,9,1,18,6,,High,,,
3116,9,1,19,4,,High,,,
3116,9,1,20,1,,Low,,,
3116,9,1,21,3,,High,,,
3116,9,1,22,1,,Low,,,
3116,9,2,14,1,,Low,,,
3116,9,2,16,1,,Low,,,
3116,9,2,18,1,,Low,,,
3116,9,2,19,1,,Low,,,
3116,9,2,20,2,,Low,,,
3116,9,2,21,3,,High,,,
3116,9,2,22,2,,Low,,,
3116,9,2,23,2,,Low,,,
3116,9,2,24,2,,Low,,,
3116,9,2,25,1,,Low,,,
3116,10,1,19,1,,Low,,,
3116,10,1,20,1,,Low,,,
3116,10,1,21,1,,Low,,,
3116,10,1,22,1,,Low,,,
3116,10,1,23,1,,Low,,,
3116,10,2,24,1,,Low,,,
3116,13,1,20,2,,Low,,,
3116,13,1,21,1,,Low,,,
3116,13,1,22,2,,Low,,,
3116,13,2,15,1,,Low,,,
3116,13,2,18,1,,Low,,,
3116,13,2,21,1,,Low,,,
3116,15,1,16,1,,Low,,,
3116,15,1,20,1,,Low,,,
3116,15,1,22,2,,Low,,,
3116,15,1,23,1,,Low,,,
3116,15,1,24,1,,Low,,,
3116,15,1,26,1,,Low,,,
3116,15,2,19,1,,Low,,,
3116,15,2,22,1,,Low,,,
3116,16,1,15,3,,High,,,
3116,16,1,16,4,,High,,,
3116,16,1,17,1,,Low,,,
3116,16,1,18,4,,High,,,
3116,16,1,19,1,,Low,,,
3116,16,1,20,2,,Low,,,
3116,16,1,21,5,,High,,,
3116,16,1,22,2,,Low,,,
3116,16,1,23,4,,High,,,
3116,16,1,24,1,,Low,,,
3116,16,2,15,1,,Low,,,
3116,16,2,16,1,,Low,,,
3116,16,2,17,1,,Low,,,
3116,16,2,20,2,,Low,,,
3116,16,2,21,3,,High,,,
3116,16,2,22,5,,High,,,
3116,16,2,23,3,,High,,,
3116,16,2,24,1,,Low,,,
3116,16,2,25,2,,Low,,,
3116,17,1,14,1,,Low,,,
3116,17,1,17,1,,Low,,,
3116,17,1,18,1,,Low,,,
3116,17,1,21,3,,High,,,
3116,17,1,22,2,,Low,,,
3116,17,1,23,2,,Low,,,
3116,17,2,14,1,,Low,,,
3116,17,2,18,4,,High,,,
3116,17,2,20,1,,Low,,,
3116,17,2,21,1,,Low,,,
3116,17,2,22,1,,Low,,,
3116,17,2,23,2,,Low,,,
3116,17,2,24,1,,Low,,,
3116,17,2,25,1,,Low,,,
3116,19,1,15,1,,Low,,,
3116,19,1,19,1,,Low,,,
3116,21,1,18,1,,Low,,,
3116,21,1,20,1,,Low,,,
3116,21,1,23,2,,Low,,,
3116,21,1,24,3,,High,,,
3116,21,2,15,1,,Low,,,
3116,21,2,19,1,,Low,,,
3116,21,2,22,1,,Low,,,
3116,21,2,23,2,,Low,,,
3116,23,1,22,1,,Low,,,
3116,23,1,23,3,,High,,,
3116,23,1,24,1,,Low,,,
3116,23,1,26,1,,Low,,,
3116,23,2,18,1,,Low,,,
3116,23,2,20,2,,Low,,,
3116,23,2,21,1,,Low,,,
3116,23,2,23,1,,Low,,,
3116,25,1,2,1,,Low,,,
3116,26,1,16,1,,Low,,,
3116,26,1,18,1,,Low,,,
3116,26,1,19,1,,Low,,,
3116,26,2,20,1,,Low,,,
3116,27,1,23,1,,Low,,,
3116,28,1,12,1,,Low,,,
3116,28,1,13,1,,Low,,,
3116,28,1,15,1,,Low,,,
3116,28,1,16,2,,Low,,,
3116,28,1,17,1,,Low,,,
3116,28,1,21,1,,Low,,,
3116,28,1,23,1,,Low,,,
3116,28,2,18,1,,Low,,,
3116,28,2,19,1,,Low,,,
3116,30,2,21,1,,Low,,,
3116,31,1,22,1,,Low,,,
3116,31,1,23,1,,Low,,,
3116,31,2,16,1,,Low,,,
3116,31,2,19,1,,Low,,,
3116,31,2,22,1,,Low,,,
3116,31,2,23,1,,Low,,,
3116,31,2,25,1,,Low,,,
3116,31,2,26,1,,Low,,,
3116,32,1,20,2,,Low,,,
3116,32,1,21,2,,Low,,,
3116,32,1,23,1,,Low,,,
3116,32,1,24,1,,Low,,,
3116,32,2,20,2,,Low,,,
3116,32,2,21,1,,Low,,,
3116,32,2,22,2,,Low,,,
3116,32,2,23,1,,Low,,,
3116,33,2,12,1,,Low,,,
3116,35,2,2,1,,Low,,,
3116,38,1,9,1,,Low,,,
3116,38,1,11,1,,Low,,,
3116,38,1,12,1,,Low,,,
3116,38,1,13,1,,Low,,,
3116,38,1,14,2,,Low,,,
3116,38,1,15,1,,Low,,,
3116,38,1,17,1,,Low,,,
3116,38,1,21,1,,Low,,,
3116,38,2,10,1,,Low,,,
3116,38,2,18,1,,Low,,,
3116,38,2,20,1,,Low,,,
3116,38,2,21,1,,Low,,,
3116,39,1,13,1,,Low,,,
3116,39,1,16,2,,Low,,,
3116,39,2,12,1,,Low,,,
3116,39,2,13,1,,Low,,,
3116,39,2,18,2,,Low,,,
3116,41,1,4,1,,Low,,,
3116,41,1,12,1,,Low,,,
3116,41,1,13,2,,Low,,,
3116,41,1,14,2,,Low,,,
3116,41,1,15,2,,Low,,,
3116,41,1,16,1,,Low,,,
3116,41,1,17,1,,Low,,,
3116,41,1,18,1,,Low,,,
3116,41,1,19,2,,Low,,,
3116,41,1,20,2,,Low,,,
3116,41,1,21,1,,Low,,,
3116,41,1,22,3,,High,,,
3116,41,1,23,2,,Low,,,
3116,41,2,3,1,,Low,,,
3116,41,2,9,1,,Low,,,
3116,41,2,11,1,,Low,,,
3116,41,2,12,1,,Low,,,
3116,41,2,13,1,,Low,,,
3116,41,2,17,2,,Low,,,
3116,41,2,18,2,,Low,,,
3116,41,2,21,3,,High,,,
3116,41,2,22,1,,Low,,,
3116,41,2,23,1,,Low,,,
3116,41,2,24,2,,Low,,,
3117,2,1,18,1,,Low,,,
3117,3,1,23,1,,Low,,,
3117,3,2,18,1,,Low,,,
3117,3,2,22,1,,Low,,,
3117,3,2,23,1,,Low,,,
3117,3,2,24,1,,Low,,,
3117,3,2,25,1,,Low,,,
3117,4,1,16,1,,Low,,,
3117,6,1,12,1,,Low,,,
3117,6,1,13,2,,Low,,,
3117,6,1,15,4,,High,,,
3117,6,1,16,6,,High,,,
3117,6,1,17,8,,High,,,
3117,6,1,18,9,,High,,,
3117,6,1,19,13,,High,,,
3117,6,1,20,9,,High,,,
3117,6,1,21,10,,High,,,
3117,6,1,22,10,,High,,,
3117,6,1,23,7,,High,,,
3117,6,1,24,1,,Low,,,
3117,6,1,25,1,,Low,,,
3117,6,2,9,2,,Low,,,
3117,6,2,11,1,,Low,,,
3117,6,2,12,1,,Low,,,
3117,6,2,13,1,,Low,,,
3117,6,2,14,3,,High,,,
3117,6,2,15,3,,High,,,
3117,6,2,16,4,,High,,,
3117,6,2,17,3,,High,,,
3117,6,2,18,7,,High,,,
3117,6,2,19,5,,High,,,
3117,6,2,20,9,,High,,,
3117,6,2,21,5,,High,,,
3117,6,2,22,2,,Low,,,
3117,6,2,23,7,,High,,,
3117,6,2,24,1,,Low,,,
3117,7,1,22,2,,Low,,,
3117,7,1,24,1,,Low,,,
3117,7,2,18,1,,Low,,,
3117,7,2,20,1,,Low,,,
3117,8,1,19,1,,Low,,,
3117,8,2,23,1,,Low,,,
3117,9,1,15,1,,Low,,,
3117,9,1,18,3,,High,,,
3117,9,1,19,2,,Low,,,
3117,9,1,21,2,,Low,,,
3117,9,1,22,2,,Low,,,
3117,9,1,23,2,,Low,,,
3117,9,2,19,1,,Low,,,
3117,9,2,20,2,,Low,,,
3117,9,2,21,1,,Low,,,
3117,9,2,22,1,,Low,,,
3117,9,2,23,2,,Low,,,
3117,10,1,26,1,,Low,,,
3117,10,2,22,1,,Low,,,
3117,12,2,21,1,,Low,,,
3117,13,1,23,1,,Low,,,
3117,15,1,18,3,,High,,,
3117,15,1,19,2,,Low,,,
3117,15,1,20,1,,Low,,,
3117,15,1,21,1,,Low,,,
3117,15,1,23,2,,Low,,,
3117,15,1,24,2,,Low,,,
3117,15,2,21,1,,Low,,,
3117,15,2,25,1,,Low,,,
3117,16,1,14,1,,Low,,,
3117,16,1,15,1,,Low,,,
3117,16,1,16,1,,Low,,,
3117,16,1,17,2,,Low,,,
3117,16,1,18,7,,High,,,
3117,16,1,19,2,,Low,,,
3117,16,1,20,3,,High,,,
3117,16,1,21,5,,High,,,
3117,16,1,22,5,,High,,,
3117,16,1,23,3,,High,,,
3117,16,1,24,1,,Low,,,
3117,16,2,16,1,,Low,,,
3117,16,2,17,1,,Low,,,
3117,16,2,18,1,,Low,,,
3117,16,2,19,1,,Low,,,
3117,16,2,20,2,,Low,,,
3117,16,2,21,2,,Low,,,
3117,16,2,22,3,,High,,,
3117,16,2,23,4,,High,,,
3117,16,2,24,1,,Low,,,
3117,17,1,14,2,,Low,,,
3117,17,1,15,1,,Low,,,
3117,17,1,17,1,,Low,,,
3117,17,1,18,2,,Low,,,
3117,17,1,19,3,,High,,,
3117,17,1,20,1,,Low,,,
3117,17,1,21,6,,High,,,
3117,17,1,22,4,,High,,,
3117,17,1,23,4,,High,,,
3117,17,1,24,2,,Low,,,
3117,17,2,11,1,,Low,,,
3117,17,2,19,2,,Low,,,
3117,17,2,20,1,,Low,,,
3117,17,2,21,4,,High,,,
3117,17,2,22,4,,High,,,
3117,17,2,23,1,,Low,,,
3117,17,2,24,3,,High,,,
3117,20,2,21,1,,Low,,,
3117,21,1,18,1,,Low,,,
3117,21,1,19,1,,Low,,,
3117,21,1,22,3,,High,,,
3117,21,1,23,3,,High,,,
3117,21,1,24,1,,Low,,,
3117,21,1,25,1,,Low,,,
3117,21,1,26,1,,Low,,,
3117,21,2,21,1,,Low,,,
3117,21,2,23,2,,Low,,,
3117,21,2,24,1,,Low,,,
3117,21,2,25,1,,Low,,,
3117,23,1,21,1,,Low,,,
3117,23,1,22,5,,High,,,
3117,23,1,23,1,,Low,,,
3117,23,2,21,1,,Low,,,
3117,23,2,23,4,,High,,,
3117,23,2,25,1,,Low,,,
3117,25,1,16,1,,Low,,,
3117,25,2,21,1,,Low,,,
3117,26,2,22,1,,Low,,,
3117,27,2,24,1,,Low,,,
3117,28,1,12,1,,Low,,,
3117,28,1,15,1,,Low,,,
3117,28,1,16,2,,Low,,,
3117,28,1,17,2,,Low,,,
3117,28,1,18,1,,Low,,,
3117,28,1,19,1,,Low,,,
3117,28,1,20,1,,Low,,,
3117,28,1,22,2,,Low,,,
3117,28,2,15,1,,Low,,,
3117,28,2,17,1,,Low,,,
3117,29,1,20,1,,Low,,,
3117,29,1,22,1,,Low,,,
3117,30,1,26,1,,Low,,,
3117,31,1,10,1,,Low,,,
3117,31,1,20,1,,Low,,,
3117,31,1,21,1,,Low,,,
3117,31,2,10,1,,Low,,,
3117,31,2,21,1,,Low,,,
3117,31,2,22,1,,Low,,,
3117,31,2,24,1,,Low,,,
3117,32,1,14,1,,Low,,,
3117,32,1,21,1,,Low,,,
3117,32,1,22,2,,Low,,,
3117,32,1,23,1,,Low,,,
3117,32,2,20,2,,Low,,,
3117,34,1,1,2,,Low,,,
3117,35,2,2,1,,Low,,,
3117,36,1,22,1,,Low,,,
3117,38,1,4,1,,Low,,,
3117,38,1,10,1,,Low,,,
3117,38,1,11,1,,Low,,,
3117,38,1,12,1,,Low,,,
3117,38,1,14,1,,Low,,,
3117,38,1,16,3,,High,,,
3117,38,1,17,1,,Low,,,
3117,38,2,10,1,,Low,,,
3117,38,2,12,1,,Low,,,
3117,38,2,13,1,,Low,,,
3117,38,2,16,1,,Low,,,
3117,38,2,22,1,,Low,,,
3117,38,2,23,1,,Low,,,
3117,39,1,10,3,,High,,,
3117,39,1,12,1,,Low,,,
3117,39,1,14,1,,Low,,,
3117,39,1,15,1,,Low,,,
3117,39,1,17,1,,Low,,,
3117,39,2,11,1,,Low,,,
3117,39,2,12,1,,Low,,,
3117,40,1,16,1,,Low,,,
3117,41,1,11,1,,Low,,,
3117,41,1,13,1,,Low,,,
3117,41,1,14,1,,Low,,,
3117,41,1,15,1,,Low,,,
3117,41,1,16,1,,Low,,,
3117,41,1,17,1,,Low,,,
3117,41,1,18,5,,High,,,
3117,41,1,19,1,,Low,,,
3117,41,1,20,2,,Low,,,
3117,41,1,21,1,,Low,,,
3117,41,1,22,2,,Low,,,
3117,41,1,23,4,,High,,,
3117,41,1,24,1,,Low,,,
3117,41,1,25,1,,Low,,,
3117,41,2,2,1,,Low,,,
3117,41,2,14,1,,Low,,,
3117,41,2,15,1,,Low,,,
3117,41,2,17,1,,Low,,,
3117,41,2,19,3,,High,,,
3117,41,2,20,1,,Low,,,
3117,41,2,21,1,,Low,,,
3117,41,2,22,3,,High,,,
3117,41,2,23,3,,High,,,
3117,41,2,24,1,,Low,,,
3117,41,2,25,1,,Low,,,
3118,2,1,19,1,,Low,,,
3118,3,1,17,1,,Low,,,
3118,3,1,20,1,,Low,,,
3118,3,1,22,1,,Low,,,
3118,3,1,23,1,,Low,,,
3118,6,1,9,1,,Low,,,
3118,6,1,12,1,,Low,,,
3118,6,1,14,2,,Low,,,
3118,6,1,15,2,,Low,,,
3118,6,1,16,2,,Low,,,
3118,6,1,17,1,,Low,,,
